,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std
171,0.510839046804316,0.08358385970622058,0.509046540473506,0.08524891851354781,0.5119317575408643,0.07601101814302552,0.5085010545519053,0.08876631535900989,0.49615684778181507,0.08035117433926744
172,0.5108463437457578,0.08277262205855895,0.5090469469393526,0.08442425373862612,0.511919108131773,0.07525987333762837,0.5085074164543434,0.08801228098779247,0.49612301149202176,0.07963690930338695
173,0.5108454161562049,0.08197031677531644,0.50905571750674,0.08360855358849133,0.5119143560112258,0.07451749136578577,0.5085202898939555,0.0872678958508204,0.49609885232296286,0.0789320403072134
174,0.510838980714258,0.0811768539597027,0.5090702033015937,0.0828017291515903,0.5119196801157718,0.07378377772334704,0.5085358996155921,0.0865330750950337,0.4960838318099029,0.07823647748174711
175,0.5108318271185724,0.0803921448281631,0.5090852715320493,0.08200369258220709,0.5119339734780352,0.07305863923817812,0.5085496298676647,0.0858077348952228,0.4960748455169607,0.07755013209216714
176,0.5108287566147393,0.07961610168828455,0.5090957783759654,0.08121435708046006,0.5119533015115533,0.07234198403864109,0.5085578624522715,0.08509179245399358,0.49606726610953134,0.07687291649029859
177,0.5108325335689998,0.07884863790894144,0.5090990120270245,0.08043363686469662,0.5119722730483454,0.07163372152538572,0.5085593732061217,0.0843851659564705,0.4960564359047116,0.07620474415157469
178,0.5108427408741184,0.07808966788490311,0.5090959181326166,0.07966144713838653,0.5119858802050556,0.07093376233502417,0.5085557207812615,0.08368777451949534,0.49603913773590147,0.07554552972919575
179,0.5108560722080938,0.0773391070089934,0.5090905011376103,0.07889770406499783,0.5119911965171247,0.07024201829903519,0.5085504813471206,0.08299953815511969,0.49601457903857105,0.07489518903681298
180,0.510867944823305,0.07659687165769952,0.50908768822603,0.07814232475546026,0.5119883390312332,0.06955840241159719,0.5085476566214424,0.08232037774647452,0.4959845632847391,0.07425363896694111
181,0.5108746778383201,0.07586287918442101,0.5090907302906246,0.07739522726108557,0.5119803262129844,0.06888282881545138,0.508549927414276,0.08165021503450705,0.49595277460433207,0.07362079742849142
182,0.5108752019821324,0.07513704791899081,0.5090995141458825,0.07665633057224215,0.5119718666589262,0.06821521280592688,0.5085575182147554,0.08098897260125543,0.495923417764923,0.07299658334685012
183,0.5108714838988562,0.07441929717464228,0.5091107352706148,0.07592555462621552,0.511967533668253,0.06755547084085647,0.5085681970870282,0.0803365738371886,0.4958997065030981,0.07238091669000447
184,0.5108674492100911,0.07370954725093726,0.5091198611145854,0.07520282031154545,0.511970023111443,0.06690352053563957,0.5085784122762539,0.07969294291770748,0.495882750131954,0.07177371846709012
185,0.5108669256989128,0.0730077194196719,0.5091237701189695,0.07448804945415205,0.5119791683871797,0.0662592806369878,0.5085850183103358,0.07905800481602904,0.49587123830165997,0.0711749106836511
186,0.5108716613554923,0.07231373590122704,0.5091225298615176,0.07378116479461752,0.5119921109365989,0.0656226709934953,0.5085867622839159,0.07843168532644836,0.4958620362415873,0.070584416273984
187,0.5108804744867946,0.07162751984793843,0.509119251670072,0.07308208997447482,0.5120045709746411,0.064993612538683,0.5085848142477554,0.07781391105575564,0.49585146248830464,0.07000215904662069
